from,to,share
E100001011310,E100001011311,
E100001011310,E100001011312,
E100000120357,E100001011310,100.0
E100001000931,E100001010286,100.0
E100001000591,E100001011734,100.0
E100000121341,E100000001648,
E100000121994,E100000121990,100.0
E100000121903,E100000121880,100.0
E100000122517,E100000000175,15.0
E100000122517,E100000123486,35.0
E100000122517,E100000123392,50.0
E100000122518,E100000123327,100.0
E100000121082,E100000121535,
E100000120755,E100000120439,
E100000120615,E100000120439,
E100000120615,E100000120578,
E100000121348,E100000120164,45.0
E100000121348,E100000120334,55.0
E100000120618,E100000120439,
E100000120614,E100000120521,
E100000120616,E100000120439,
E100000121017,E100000121447,60.0
E100000121017,E100001013557,20.0
E100000121017,E100000000273,20.0
E100000120711,E100000000706,60.0
E100000120711,E100000003527,40.0
E100000121044,E100000004050,10.0
E100000121044,E100000121447,90.0
E100000121350,E100001001093,25.0
E100000121350,E100001001094,10.0
E100000121350,E100001001092,55.0
E100000121350,E100001001091,10.0
E100000121357,E100000120849,
E100001001419,E100001000208,
E100001001257,E100001000208,
E100000122382,E100000000226,22.0
E100000122382,E100000123604,51.0
E100000122382,E100000123482,7.0
E100000122382,E100000000298,20.0
E100002000275,E100001015587,
E100002000274,E100002000275,
E100001011369,E100002000274,100.0
E100000124162,E100000123261,100.0
E100000121847,E100000121837,13.0
E100000121847,E100000124161,8.0
E100000121847,E100000124162,5.0
E100000121847,E100000001753,5.0
E100000121847,E100000123892,16.0
E100000121847,E100000121853,53.0
E100000124161,E100000123748,16.2
E100000124161,E100000124219,83.8
E100000122383,E100000126085,50.0
E100000122383,E100000126084,50.0
E100000124198,E100000123261,100.0
E100000122385,E100000123239,24.8
E100000122385,E100000000275,14.32
E100000122385,E100000124198,9.0
E100000122385,E100000123470,51.88
E100000121649,E100000123649,74.0
E100000123651,E100000124571,100.0
E100000123650,E100000001753,45.08
E100000121649,E100000123651,5.0
E100000121649,E100000123650,21.0
E100000123650,E100001000451,54.92
E100001000451,E100000124116,39.0
E100000124571,E100000125900,100.0
E100001000451,E100000125895,61.0
E100000121650,E100000001753,3.0
E100000121650,E100000000213,97.0
E100000121651,E100000001366,50.0
E100000121651,E100000123650,50.0
E100000124720,E100000125125,47.5
E100000124720,E100000001753,5.0
E100000124200,E100000001753,18.64
E100000124200,E100000124720,58.03
E100000122386,E100000124200,100.0
E100000125124,E100000123261,99.33
E100000125124,E100000001753,0.67
E100000124200,E100000125985,23.34
E100000125125,E100000001753,3.95
E100000125125,E100000123261,96.05
E100000124720,E100000125124,47.5
E100000121228,E100000120005,100.0
E100000120866,E100000001114,
E100000121078,E100000120029,65.0
E100000121078,E100001001045,35.0
E100001001045,E100000000946,99.99
E100000121039,E100000120029,
E100000123080,E100000000273,67.94
E100000123080,E100000123578,32.06
E100000125163,E100000125783,100.0
E100000124773,E100000125163,100.0
E100000124086,E100000124773,100.0
E100000122820,E100000124086,100.0
E100000124084,E100000124728,60.0
E100000124084,E100000124729,5.0
E100000124084,E100000124730,5.0
E100000124728,E100000123261,82.46
E100000124728,E100000001753,17.54
E100000124084,E100000123231,30.0
E100000124085,E100000124774,100.0
E100000124774,E100000125162,100.0
E100000125162,E100000124086,100.0
E100000122824,E100000124085,15.0
E100000122824,E100000124084,85.0
E100000122387,E100000123572,19.0
E100000122387,E100000001753,3.0
E100000122387,E100000125887,72.0
E100000122387,E100000125888,6.0
E100000122825,E100000124087,100.0
E100000121807,E100000000175,80.0
E100000121807,E100000000192,20.0
E100000122949,E100000123605,100.0
E100000122950,E100000122915,100.0
E100000122388,E100000000226,37.85
E100000122388,E100000123608,10.0
E100000122388,E100000123609,7.0
E100000122388,E100000001753,2.5
E100000122388,E100000123604,42.65
E100000123609,E100000124731,73.77
E100000124731,E100000123511,95.12
E100000123609,E100000001753,26.23
E100000124731,E100000001753,4.88
E100000121938,E100000000181,100.0
E100000121964,E100000000181,80.0
E100000121964,E100000123433,20.0
E100000121966,E100000123370,30.0
E100000121966,E100000000181,70.0
E100000121936,E100000122607,80.0
E100000121936,E100000123433,20.0
E100000124221,E100000000252,38.15
E100000124221,E100000124133,23.68
E100000124221,E100000122320,5.97
E100000124221,E100000123592,32.2
E100000121904,E100000123647,90.0
E100000121904,E100000124221,10.0
E100000121007,E100000000657,
E100000120996,E100000000657,
E100001000710,E100001010578,59.5
E100000120996,E100000000646,
E100000120996,E100001000710,
E100001016592,E100001016595,13.84
E100001016592,E100001016594,12.75
E100001016592,E100001015411,5.09
E100001016592,E100001015587,
E100000131733,E100001016592,79.0
E100000131733,E100001015587,21.0
E100001000710,E100001015587,37.87
E100001010578,E100000131733,50.11
E100001010578,E100001015587,49.89
E100000121077,E100000121030,30.0
E100000121077,E100000121058,70.0
E100000123846,E100000123560,100.0
E100000122462,E100000123846,100.0
E100000120430,E100000120428,65.2
E100000120430,E100001010879,20.0
E100000123898,E100000121752,80.0
E100000121848,E100000123898,100.0
E100000123898,E100000124639,20.0
E100000124639,E100000125928,100.0
E100000122822,E100000124133,100.0
E100000123452,E100000124820,15.0
E100000122823,E100000123452,5.79
E100000122823,E100000000213,93.26
E100000125306,E100000125336,44.44
E100000123452,E100000124819,75.0
E100000124819,E100000125178,99.92
E100000124820,E100000125719,10.0
E100000124820,E100000125181,5.8
E100000124820,E100000125179,32.0
E100000123452,E100000124821,10.0
E100000124821,E100000125179,90.0
E100000124820,E100000125180,52.2
E100000125180,E100000125314,100.0
E100000125306,E100000125909,55.56
E100000124821,E100000126036,10.0
E100000125178,E100000125306,100.0
E100000125179,E100000124453,9.07
E100000125179,E100000125770,90.93
E100000122823,E100000001753,0.95
E100000121423,E100001010053,100.0
E100000120402,E100000001827,99.2
E100000121428,E100000120273,
E100000120404,E100000000324,42.52
E100000120404,E100001001046,57.34
E100000121430,E100000121429,
E100001001219,E100000001164,
E100000121435,E100000120245,10.0
E100000121435,E100000120324,1.0
E100000121435,E100000120940,26.0
E100000121435,E100000121434,26.0
E100000121435,E100000002054,37.0
E100000120539,E100000120489,
E100000120421,E100000000785,50.1
E100000120421,E100000120245,35.0
E100000120421,E100001010126,5.4
E100000120421,E100001010125,9.5
E100000121437,E100000000255,
E100000121438,E100001010755,100.0
E100000121439,E100000002054,60.0
E100000121439,E100000120245,10.0
E100000121439,E100000000786,30.0
E100001011946,E100000121384,74.0
E100001011946,E100001011939,26.0
E100000121443,E100000001714,80.0
E100000121443,E100001010129,20.0
E100000123035,E100000123439,100.0
E100000121849,E100000123418,100.0
E100000123102,E100000123956,100.0
E100000123046,E100000123956,75.0
E100000123046,E100000126044,25.0
E100000122568,E100000001645,64.0
E100000122568,E100000123396,34.0
E100000122568,E100000001753,2.0
E100000122591,E100000123710,50.0
E100000122591,E100000121946,50.0
E100000122587,E100000122150,100.0
E100000122589,E100000000213,100.0
E100000122590,E100000123710,50.0
E100000122590,E100000121946,50.0
E100000122592,E100000000173,100.0
E100000123960,E100000124869,100.0
E100000123959,E100000001753,50.4
E100000123959,E100000123261,49.6
E100000123047,E100000123960,17.16
E100000123047,E100000123578,47.79
E100000123047,E100000123959,25.72
E100000123047,E100000001753,9.33
E100000123007,E100000123558,100.0
E100000123027,E100000123958,100.0
E100000123044,E100000123707,100.0
E100000122559,E100000123725,100.0
E100000122764,E100000123772,25.05
E100000123771,E100000123730,100.0
E100000122764,E100000123771,74.95
E100000123772,E100000126082,100.0
E100000122519,E100000123327,100.0
E100000122012,E100000123261,100.0
E100000121548,E100000002896,
E100000121548,E100001000925,
E100000121548,E100000120246,
E100001000700,E100000123261,
E100001000700,E100002000183,
E100002000183,E100000123261,
E100000121051,E100000120086,
E100000122277,E100000000181,60.0
E100000122277,E100000122242,15.0
E100000122277,E100000000157,25.0
E100000121449,E100000000652,
E100000123055,E100000123955,6.28
E100000123955,E100000124487,100.0
E100000123055,E100000001753,67.42
E100000123055,E100000123954,7.75
E100000123055,E100000123939,18.55
E100000124487,E100000123261,100.0
E100000121285,E100001000707,
E100000121285,E100000120823,
E100000121285,E100001000131,
E100000120823,E100000000649,100.0
E100000121450,E100001000601,100.0
E100000121066,E100000121067,
E100000122672,E100000123478,100.0
E100000123478,E100000000171,100.0
E100000122956,E100000122885,95.0
E100000122956,E100000123474,5.0
E100000124264,E100000124445,35.0
E100000124264,E100000000273,65.0
E100000124445,E100000125655,100.0
E100000122264,E100000124264,100.0
E100000122265,E100000124264,100.0
E100000124265,E100000124486,99.99
E100000122263,E100000124265,100.0
E100000121652,E100000123649,76.0
E100000121652,E100000123669,24.0
E100000121653,E100000121611,49.0
E100000121653,E100000001366,51.0
E100000122900,E100000123682,49.0
E100000122900,E100000122885,51.0
E100000122954,E100000122885,88.98
E100000122954,E100000122981,11.02
E100000122981,E100000000181,100.0
E100000122909,E100000124201,60.0
E100000122909,E100000000181,40.0
E100000122955,E100000000181,40.0
E100000122955,E100000122885,60.0
E100000121905,E100000123647,63.8
E100000121905,E100000001753,1.2
E100000121905,E100000000298,35.0
E100000121460,E100000000655,35.0
E100000121460,E100000000641,45.0
E100000121460,E100001000932,20.0
E100000121391,E100000121390,70.24
E100000121392,E100000120621,
E100000121470,E100001015587,51.0
E100000121470,E100000132388,
E100000120407,E100001011644,100.0
E100000130768,E100001016230,48.57
E100001011644,E100000130768,
E100000121394,E100000120629,
E100000122226,E100000123387,100.0
E100000123980,E100000125538,89.58
E100000123979,E100000123980,100.0
E100000123980,E100000123424,5.79
E100000123980,E100000001753,4.63
E100000123105,E100000123979,27.85
E100000123105,E100000123980,18.05
E100000123105,E100000123978,54.1
E100000120985,E100000000826,
E100000120884,E100001000440,89.0
E100000120884,E100000004157,11.0
E100000121485,E100000121484,
E100000121158,E100000121156,
E100000121158,E100000120871,
E100000120870,E100000123261,
E100000121188,E100000001785,
E100001013247,E100001013248,90.0
E100001013247,E100000121188,10.0
E100000121445,E100000120851,
E100000121446,E100000120851,
E100000002106,E100002000132,40.1
E100000002106,E100000132388,
E100000122302,E100000126053,100.0
E100000121490,E100001011649,
E100000122390,E100000126058,100.0
E100000123106,E100000123280,100.0
E100001000711,E100001016115,100.0
E100001016116,E100001016117,
E100001016117,E100000001319,
E100001016115,E100001016116,
E100000121389,E100000120718,100.0
E100000121361,E100000121360,
E100000121358,E100000120319,100.0
E100000120319,E100000132191,100.0
E100000132191,E100001010410,100.0
E100001010410,E100001016427,100.0
E100000120889,E100000001926,50.0
E100000120889,E100000004157,50.0
E100000121513,E100001011585,99.9
E100000121246,E100001000694,
E100001000694,E100001016428,38.59
E100001000694,E100000123261,19.12
E100001000694,E100001015587,34.96
E100001000694,E100001016429,7.33
E100001000856,E100001011281,
E100000003705,E100000001204,
E100000003705,E100000000466,
E100001000619,E100000003705,100.0
E100000003705,E100000000374,
E100000003705,E100000002248,
E100000003705,E100000001223,
E100000003705,E100000001753,
E100000120858,E100001012233,100.0
E100001012233,E100000000339,100.0
E100000122579,E100000000188,30.0
E100000122579,E100000000255,30.0
E100000122579,E100000000262,40.0
E100000122578,E100000000255,20.0
E100000122578,E100000123240,40.0
E100000122578,E100000000262,40.0
E100000122577,E100000000262,49.0
E100000122577,E100000000255,51.0
E100000122957,E100000124201,100.0
E100000122959,E100000000188,40.0
E100000122959,E100000122885,60.0
E100000122391,E100000123239,100.0
E100000123040,E100000123692,46.0
E100000123040,E100000001753,1.0
E100000123040,E100000001366,53.0
E100000122828,E100000124360,100.0
E100000121682,E100000123655,10.0
E100000121682,E100000123438,30.0
E100000121682,E100000123654,60.0
E100000123655,E100000000181,100.0
E100000123003,E100000123600,100.0
E100000121233,E100001010807,
E100000121233,E100001010808,
E100000121499,E100000121522,
E100001010047,E100001000636,100.0
E100001001196,E100001010047,100.0
E100000128090,E100000123261,92.5
E100000128090,E100000001753,7.5
E100000128539,E100000123261,100.0
E100000128088,E100000123261,40.3
E100000128088,E100000128090,23.7
E100000128088,E100000128539,11.5
E100000128088,E100000001753,24.5
E100000121084,E100000128088,
E100000121027,E100000128088,
E100000128497,E100000128808,5.3
E100000128497,E100000123261,94.7
E100000127998,E100000001753,4.49
E100000127998,E100000128497,25.23
E100000127998,E100000123261,70.28
E100000128808,E100000130601,100.0
E100000121086,E100000127998,
E100000121086,E100000128088,
E100000121086,E100000121577,
E100000121087,E100000128088,
E100000121036,E100000128088,
E100000121036,E100000125333,
E100000120581,E100000128088,
E100000120581,E100000121578,
E100000121021,E100000121578,70.0
E100000121021,E100000128088,30.0
E100000121074,E100000128088,
E100000121074,E100000121535,
E100000120991,E100000120926,80.0
E100000125399,E100000125931,90.0
E100000125126,E100000124420,100.0
E100000125382,E100000125392,5.64
E100000125382,E100000001753,12.7
E100000125382,E100000125374,81.66
E100000125356,E100000125374,100.0
E100000124582,E100000125656,100.0
E100000125386,E100000125398,17.68
E100000125386,E100000001753,3.08
E100000125398,E100000125562,9.17
E100000125386,E100000125382,79.24
E100000124140,E100000124582,17.5
E100000124140,E100000123261,17.5
E100000124140,E100000001753,4.36
E100000124140,E100000124581,60.64
E100000124581,E100000125077,13.63
E100000124581,E100000125078,13.37
E100000124581,E100000125080,5.0
E100000125080,E100000123261,46.19
E100000124581,E100000123261,28.46
E100000125080,E100000124701,16.49
E100000125080,E100000125282,16.49
E100000125080,E100000001753,4.33
E100000124581,E100000125081,5.0
E100000124581,E100000001753,23.72
E100000125080,E100000125281,16.49
E100000125381,E100000125399,100.0
E100000125358,E100000125381,100.0
E100000125399,E100000125520,10.0
E100000125357,E100000125382,100.0
E100000124829,E100000125126,100.0
E100000125081,E100000123261,77.44
E100000125081,E100000001753,22.56
E100000125354,E100000001753,46.01
E100000124139,E100000124829,100.0
E100000125282,E100000125797,84.8
E100000125282,E100000125607,15.2
E100000122829,E100000124140,40.0
E100000125363,E100000125386,100.0
E100000122829,E100000124139,60.0
E100000125281,E100000125356,9.38
E100000125281,E100000125358,9.38
E100000125281,E100000125357,9.38
E100000125281,E100000125360,9.38
E100000125281,E100000125355,9.38
E100000125281,E100000125359,9.38
E100000125281,E100000125362,6.0
E100000125281,E100000125354,24.15
E100000125362,E100000125804,50.0
E100000125362,E100000125803,50.0
E100000125385,E100000125759,100.0
E100000125354,E100000123261,53.99
E100000125361,E100000125385,100.0
E100000125359,E100000125373,100.0
E100000125360,E100000123261,100.0
E100000124581,E100000125079,10.82
E100000125281,E100000125361,8.31
E100000125281,E100000125363,5.23
E100000125398,E100000125657,90.83
E100000123717,E100000123424,6.0
E100000122831,E100000001753,2.0
E100000122831,E100000123717,52.75
E100000122831,E100000123718,36.84
E100000123471,E100000125545,100.0
E100000122831,E100000125889,8.42
E100000123717,E100000123471,94.0
E100000123718,E100000123717,100.0
E100000122832,E100000123717,100.0
E100000125475,E100000123717,100.0
E100000122794,E100000123471,40.0
E100000122794,E100000000217,60.0
E100000124393,E100000123261,21.22
E100000123720,E100000124393,16.61
E100000123720,E100000124392,25.19
E100000123720,E100000124391,58.2
E100000124556,E100000125668,100.0
E100000122870,E100000123719,20.0
E100000122870,E100000123717,60.0
E100000125063,E100000123261,98.0
E100000125063,E100000001753,2.0
E100000124392,E100000124393,95.97
E100000124391,E100000123261,100.0
E100000124392,E100000001753,4.03
E100000122870,E100000123720,20.0
E100000124393,E100000001753,29.46
E100000124393,E100000125063,49.32
E100000123719,E100000124556,100.0
E100000122833,E100000123717,100.0
E100000122834,E100000122698,100.0
E100000122674,E100000124330,70.0
E100000122674,E100000123478,30.0
E100000125233,E100000001753,0.59
E100000124990,E100000125233,100.0
E100000124238,E100000124377,25.0
E100000124238,E100000124375,40.0
E100000124375,E100000124990,100.0
E100000124238,E100000124376,35.0
E100000124239,E100000123261,100.0
E100000124376,E100000123261,100.0
E100000124240,E100000123261,100.0
E100000125233,E100000125807,99.41
E100000121906,E100000124238,48.0
E100000121906,E100000124239,34.0
E100000121906,E100000124240,15.0
E100000121906,E100000001753,3.0
E100000122675,E100000001753,1.37
E100000122675,E100000123366,73.97
E100000122675,E100000124313,19.46
E100000122675,E100000124314,5.2
E100000121907,E100000125878,9.76
E100000121907,E100000121880,35.61
E100000121907,E100000123582,5.18
E100000121907,E100000001753,17.09
E100000123582,E100000124187,12.86
E100000123582,E100000001753,3.68
E100000121907,E100000125877,19.74
E100000121907,E100000125880,6.35
E100000121907,E100000125879,6.27
E100000123582,E100000121880,83.46
E100000122837,E100000123770,99.0
E100000122837,E100000001753,1.0
E100000122838,E100000124136,100.0
E100000124136,E100000122843,100.0
E100000122836,E100000124136,100.0
E100000122839,E100000123807,100.0
E100000122840,E100000122843,100.0
E100000124926,E100000122727,100.0
E100000122842,E100000124135,100.0
E100000124135,E100000124926,100.0
E100000124267,E100000124823,100.0
E100000122737,E100000122837,45.83
E100000122737,E100000122727,37.5
E100000122737,E100000124267,16.67
E100000124266,E100000001753,36.55
E100000124266,E100000122698,63.45
E100000122841,E100000124266,100.0
E100000122603,E100000000192,19.55
E100000122603,E100000123339,80.45
E100001001393,E100001001388,100.0
E100001001411,E100000001193,100.0
E100000122149,E100000001753,10.23
E100000122149,E100000123261,50.41
E100000122149,E100000123274,33.74
E100000122149,E100000125973,5.62
E100000121979,E100000123369,26.0
E100000121979,E100000121919,74.0
E100000123078,E100000123945,50.0
E100000123946,E100000124437,40.0
E100000123946,E100001000398,60.0
E100000123078,E100000123946,50.0
E100000123945,E100000123080,100.0
E100000122013,E100000123261,100.0
E100000123982,E100000123261,100.0
E100000122844,E100000123982,100.0
E100000125433,E100000122242,100.0
E100000122151,E100000000173,100.0
E100000121655,E100000000213,65.0
E100000121655,E100000123669,35.0
E100000121656,E100000124197,99.99
E100000123077,E100000122804,51.0
E100000123077,E100000123943,49.0
E100000122581,E100000000255,49.0
E100000122581,E100000000262,51.0
E100000122580,E100000000262,50.0
E100000122580,E100000000255,50.0
E100000123145,E100000000241,10.0
E100000123145,E100000001753,4.0
E100000123145,E100000000310,35.0
E100000123145,E100000000181,51.0
E100000122312,E100000001529,100.0
E100000123108,E100000123439,67.94
E100000123108,E100000123080,32.06
E100000121741,E100000123261,30.0
E100000121741,E100000124158,19.0
E100000121741,E100000123465,51.0
E100000122958,E100000123810,100.0
E100000002685,E100000001157,100.0
E100001001210,E100000001157,
E100000124864,E100000001753,39.97
E100000124864,E100000123261,60.03
E100000124865,E100000123261,100.0
E100000121711,E100000123520,40.0
E100000121711,E100000123522,15.0
E100000121711,E100000123523,5.0
E100000123520,E100000123261,100.0
E100000121711,E100000123521,40.0
E100000123521,E100000123261,36.97
E100000123523,E100000125614,16.1
E100000123523,E100000125615,14.68
E100000123523,E100000125616,7.05
E100000123521,E100000001753,13.47
E100000123521,E100000124864,11.3
E100000123521,E100000124865,10.59
E100000123521,E100000124866,5.55
E100000124863,E100000123261,100.0
E100000123521,E100000124863,22.12
E100000123523,E100000001753,37.78
E100000124857,E100000001753,66.49
E100000123522,E100000124857,60.77
E100000123523,E100000125613,24.39
E100000123522,E100000124858,39.23
E100000124858,E100000001753,47.37
E100000124858,E100000123261,52.63
E100000124857,E100000123261,33.51
E100000124866,E100000123261,73.78
E100000124866,E100000001753,26.22
E100000121712,E100000001645,56.0
E100000124514,E100000125660,100.0
E100000123519,E100000124514,100.0
E100000121712,E100000123519,20.0
E100000121712,E100000000187,24.0
E100000122170,E100000121754,100.0
E100000122124,E100000122607,100.0
E100000122676,E100000124217,100.0
E100000123599,E100000000239,100.0
E100000122602,E100000123339,45.0
E100000122602,E100000123599,55.0
E100000122907,E100000123994,29.0
E100000123994,E100001000401,59.45
E100000123994,E100000001753,4.53
E100000123994,E100000123329,36.02
E100000122907,E100000123474,51.0
E100000122907,E100000123995,20.0
E100000123995,E100000123261,100.0
E100000124070,E100000123261,100.0
E100000121971,E100000123618,35.0
E100000121971,E100000124070,10.0
E100000121971,E100000001753,4.0
E100000121971,E100000123370,51.0
E100000121970,E100000001667,40.0
E100000121970,E100000123370,60.0
E100000121918,E100000125506,100.0
E100000122615,E100000124351,100.0
E100000124351,E100000124352,100.0
E100000123637,E100000000239,100.0
E100000122289,E100000123637,100.0
E100000122428,E100000122425,100.0
E100000121908,E100000123666,100.0
E100000122432,E100000124047,100.0
E100000122429,E100000124031,10.0
E100000122429,E100000124047,39.0
E100000122429,E100000122432,51.0
E100000123283,E100000123261,100.0
E100000122183,E100000123283,10.0
E100000122183,E100000123282,90.0
E100000121929,E100000123370,100.0
E100000122106,E100000123610,80.0
E100000122106,E100000123668,20.0
E100000121909,E100000001753,2.0
E100000121909,E100000123646,51.0
E100000124220,E100000123552,100.0
E100000121909,E100000124220,15.0
E100000121909,E100000000195,11.0
E100000121909,E100000124219,21.0
E100000123895,E100000125573,99.82
E100000123895,E100000001753,0.19
E100000121910,E100000124372,6.0
E100000121910,E100000123895,62.98
E100000121910,E100000123261,31.02
E100000125214,E100000125562,10.0
E100000124922,E100000001753,1.41
E100000124922,E100000125214,98.59
E100000124035,E100000124922,100.0
E100000125214,E100000125991,90.0
E100000122393,E100000124035,10.19
E100000122393,E100000000225,89.81
E100000122015,E100000123475,30.0
E100000122015,E100000123463,70.0
E100000121811,E100000125947,25.0
E100000124053,E100000124739,100.0
E100000123936,E100000123261,10.0
E100000123936,E100000124632,90.0
E100000124632,E100000123261,100.0
E100000123935,E100000124741,99.01
E100000124739,E100000125706,100.0
E100000121811,E100000123935,43.0
E100000123935,E100000001753,0.99
E100000121811,E100000124053,20.0
E100000121811,E100000123936,12.0
E100000121810,E100000125947,28.0
E100000121810,E100000123936,12.0
E100000121810,E100000000221,60.0
E100000123113,E100000123975,36.36
E100000123975,E100000123261,100.0
E100000123113,E100000123261,63.64
E100000123114,E100000123966,100.0
E100000123966,E100000124679,99.0
E100000123966,E100000001753,1.0
E100000123066,E100000123572,100.0
E100000123953,E100000124840,21.78
E100000123953,E100000124839,78.22
E100000123952,E100000123261,100.0
E100000124839,E100000123261,100.0
E100000124840,E100000126088,100.0
E100000123109,E100000123953,35.0
E100000123109,E100000123952,65.0
E100000123110,E100000123715,100.0
E100000125413,E100000125411,100.0
E100000125008,E100000001753,70.0
E100000125008,E100000125247,30.0
E100000123967,E100000124433,100.0
E100000125415,E100000125411,100.0
E100000125390,E100000125394,29.97
E100000124433,E100000125008,100.0
E100000125390,E100000125393,31.57
E100000125412,E100000125411,100.0
E100000125404,E100000125405,100.0
E100000125402,E100000000173,14.29
E100000125402,E100000001753,8.3
E100000125402,E100000125407,15.32
E100000125402,E100000125406,34.3
E100000125406,E100000125410,100.0
E100000125247,E100000125341,100.0
E100000125396,E100000001753,8.55
E100000125396,E100000123261,65.81
E100000125395,E100000125404,100.0
E100000123118,E100000122537,54.61
E100000123118,E100000123967,27.5
E100000123118,E100000001753,10.4
E100000123118,E100000123261,7.5
E100000125407,E100000125412,14.56
E100000125407,E100000001753,12.46
E100000125407,E100000125413,10.01
E100000125407,E100000125415,5.46
E100000125407,E100000125411,30.2
E100000125414,E100000125411,100.0
E100000125341,E100000001753,93.9
E100000125341,E100000125390,6.1
E100000125402,E100000125848,15.31
E100000125407,E100000126056,10.92
E100000125402,E100000124618,6.14
E100000125393,E100000125402,100.0
E100000125402,E100000125408,6.35
E100000125390,E100000125825,9.99
E100000125390,E100000125395,20.0
E100000125407,E100000125414,7.29
E100000125407,E100000126057,9.1
E100000125390,E100000125396,5.27
E100000125390,E100000001753,3.21
E100000123119,E100000123439,100.0
E100000123941,E100000001753,2.48
E100000123941,E100000123942,97.52
E100000123942,E100000123261,100.0
E100000123016,E100000001753,0.46
E100000123016,E100000123941,71.42
E100000123016,E100000123942,28.13
E100000123115,E100000123116,40.73
E100000123115,E100000123939,35.82
E100000123116,E100000123940,8.85
E100000123116,E100000123948,6.32
E100000123116,E100000001753,0.27
E100000123115,E100000001753,0.97
E100000123116,E100000123939,84.56
E100000123115,E100000123940,22.49
E100000123072,E100000123939,100.0
E100000122679,E100000122150,51.0
E100000122679,E100000123612,49.0
E100000124083,E100000124670,100.0
E100000124670,E100000125686,72.05
E100000124670,E100000125688,7.2
E100000124670,E100000125687,20.75
E100000122697,E100000122320,20.91
E100000122697,E100000124083,79.09
E100000122100,E100000001753,2.07
E100000122100,E100000000213,97.93
E100000122101,E100000122047,65.34
E100000122101,E100000123449,28.2
E100000122101,E100000001753,6.46
E100001000747,E100000120543,
E100001000747,E100000120543,20.0
E100001000747,E100000121080,30.0
E100001000747,E100000121014,10.0
E100001000747,E100000121551,40.0
E100000122104,E100000001753,0.44
E100000122104,E100000123480,51.29
E100000122104,E100000123237,48.27
E100000122103,E100000001753,0.63
E100000122103,E100000123237,48.19
E100000122103,E100000123480,51.18
E100001010917,E100001010956,18.12
E100001010917,E100001010957,6.66
E100001010917,E100001010958,6.17
E100001010917,E100001010959,6.28
E100001010917,E100001010960,5.23
E100000123518,E100000123261,100.0
E100000123036,E100000123518,99.5
E100000123036,E100000001753,0.5
E100000122619,E100000122629,100.0
E100000124316,E100000123261,100.0
E100000122681,E100000124316,100.0
E100000122962,E100000123441,100.0
E100000123441,E100000000170,100.0
E100000122964,E100000123839,8.35
E100000122964,E100000123810,91.65
E100000122965,E100000122929,20.0
E100000122965,E100000123810,80.0
E100000122929,E100000123441,70.49
E100000122929,E100000122150,29.51
E100000122968,E100000123370,50.0
E100000122968,E100000123500,50.0
E100000124230,E100000124577,100.0
E100000121911,E100000124230,8.24
E100000121911,E100000001753,3.86
E100000121911,E100000000298,24.72
E100000121911,E100000123163,63.18
E100000124215,E100000123261,100.0
E100000122219,E100000124215,80.0
E100000124956,E100000123261,99.0
E100000124956,E100000001753,1.0
E100000124216,E100000123261,95.0
E100000124216,E100000124956,5.0
E100000122219,E100000124216,20.0
E100000122536,E100000123644,100.0
E100000123058,E100000122058,51.0
E100000123058,E100000123628,49.0
E100000121974,E100000123370,100.0
E100000122604,E100000000307,34.0
E100000122604,E100000000188,66.0
E100000122107,E100000001753,4.0
E100000122107,E100000001509,30.0
E100000122107,E100000123237,66.0
E100000122605,E100000123338,65.0
E100000122605,E100000123339,35.0
E100000122394,E100000124034,5.0
E100000122394,E100000002783,50.0
E100000122394,E100000000226,45.0
E100000125215,E100000125793,100.0
E100000124034,E100000124924,100.0
E100000124924,E100000125215,100.0
E100000122396,E100000122229,100.0
E100000123918,E100000123261,95.21
E100000122398,E100000123404,72.0
E100000122398,E100000123918,28.0
E100000123918,E100000001753,4.79
E100000122400,E100000122229,65.0
E100000122400,E100000000226,35.0
E100000122402,E100000001645,21.0
E100000122402,E100000000226,14.0
E100000122402,E100000123404,54.5
E100000122402,E100000123917,10.5
E100000122401,E100000000226,20.0
E100000122401,E100000001645,30.0
E100000122401,E100000123917,15.0
E100000122401,E100000122607,35.0
E100000123700,E100000124652,100.0
E100000125468,E100000123700,100.0
E100000125121,E100000125636,100.0
E100000124652,E100000125121,100.0
E100000122403,E100000003936,51.0
E100000122403,E100000123572,49.0
E100000003936,E100000000255,88.92
E100000003936,E100000123427,11.08
E100000122967,E100000123699,21.34
E100000122967,E100000124297,6.67
E100000122967,E100000124296,6.67
E100000122967,E100000122915,38.67
E100000122967,E100000000226,26.67
E100000122966,E100000123699,29.0
E100000122966,E100000122915,41.0
E100000122966,E100000000226,30.0
E100000122974,E100000123682,100.0
E100000124301,E100000123261,100.0
E100000122849,E100000124301,90.0
E100000122849,E100000123261,10.0
E100000124964,E100000125120,100.0
E100000124326,E100000125591,100.0
E100000124324,E100000124705,100.0
E100000124325,E100000124323,100.0
E100000124305,E100000124964,9.23
E100000124305,E100001000465,7.69
E100000124322,E100000124304,20.0
E100000124305,E100000124304,27.69
E100000124322,E100000122651,50.0
E100000124322,E100000124965,30.0
E100000124323,E100000124304,85.39
E100000122652,E100000124324,20.0
E100000122652,E100000124326,10.0
E100000124305,E100000122651,55.38
E100000122652,E100000124325,20.0
E100000124323,E100001000465,14.61
E100000122652,E100000122651,50.0
E100000124705,E100000125972,100.0
E100000124965,E100000125935,100.0
