company_id,plant_id,powerplant_unit_id,share
E100000135083,,G100000837245,100.0
E100000135083,,G100000837246,100.0
E100000135083,,G100000837247,100.0
E100000135083,,G100000837248,100.0
E100000135083,,G100000837249,100.0
E100000135083,,G100000837250,100.0
E100000135083,,G100000837251,100.0
E100000135083,,G100000837190,100.0
E100000135083,,G100000837252,100.0
E100000135083,,G100000837253,100.0
E100000135083,,G100000837254,100.0
E100000135083,,G100000837255,100.0
E100000135083,,G100000837256,100.0
E100000135083,,G100000837258,100.0
E100000135083,,G100000837259,100.0
E100000135083,,G100000837260,100.0
E100000135083,,G100000837194,100.0
E100000135083,,G100000837195,100.0
E100000135083,,G100000837196,100.0
E100000135083,,G100000837197,100.0
E100000135083,,G100000837198,100.0
E100000135083,,G100000837179,100.0
E100000135083,,G100000837199,100.0
E100000135083,,G100000837200,100.0
E100000135083,,G100000837201,100.0
E100000135083,,G100000837202,100.0
E100000135083,,G100000837203,100.0
E100000135083,,G100000837206,100.0
E100000135083,,G100000837207,100.0
E100000135083,,G100000837209,100.0
E100000138790,,G100000805465,100.0
E100000134931,,G100000808435,100.0
E100000134509,,G100000835510,100.0
E100000135083,,G100000837186,100.0
E100000001305,,G100000808620,100.0
E100000134982,,G100000808946,100.0
E100000137096,,G100000828287,40.0
E100000135808,,G100000810604,100.0
E100000134940,,G100000836894,100.0
E100000135672,,G100000804769,
E100000133187,,G100000804717,
E100000136621,,G100000818817,100.0
E100000001267,,G100000805989,100.0
E100000133983,,G100000814225,100.0
E100000135679,,G100000838274,100.0
E100000135088,,G100000837284,100.0
E100000179322,,G100000903139,100.0
E100000133229,,G100000834971,100.0
E100000133715,,G100000800056,
E100000134373,,G100000801207,72.7
E100000133263,,G100000825659,100.0
E100000135532,,G100000838176,100.0
E100000136921,,G100000804570,100.0
E100000134904,,G100000809081,100.0
E100000135625,,G100000804858,100.0
E100000134870,,G100000807988,100.0
E100000134951,,G100000808567,100.0
E100000136007,,G100000815800,100.0
E100000000963,,G100000827657,76.0
E100000135625,,G100000805137,100.0
E100000134158,,G100000800441,100.0
E100000134918,,G100000835899,100.0
E100000133512,,G100000804723,50.0
E100000151164,,G100000901492,
E100000136870,,G100000827158,100.0
E100000133666,,G100000800021,49.0
E100000133834,,G100000800001,
E100000136180,,G100000806577,100.0
E100000001305,,G100000808007,100.0
E100000001305,,G100000809375,100.0
E100000134157,,G100000833417,100.0
E100000134225,,G100000833490,100.0
E100000001242,,G100000805902,100.0
E100000137186,,G100000828891,100.0
E100000135625,,G100000804856,100.0
E100000135089,,G100000837301,100.0
E100000135088,,G100000837277,100.0
E100000133795,,G100000800022,51.0
E100000135083,,G100000837213,100.0
E100000137031,,G100000806694,100.0
E100000135598,,G100000814336,100.0
E100000136685,,G100000820925,100.0
E100000136780,,G100000826327,
E100000133696,,G100000800566,100.0
E100000001924,,G100000811194,100.0
E100000137167,,G100000807682,
E100000001267,,G100000805982,100.0
E100000000475,,G100000806466,100.0
E100000133962,,G100000800235,50.0
E100000133115,,G100000800037,100.0
E100001000657,,G100000806190,100.0
E100000001193,,G100000805022,67.0
E100000137662,,G100000801104,100.0
E100000134589,,G100000801035,100.0
E100000133475,,G100000807502,100.0
E100000134991,,G100000809876,100.0
E100000135088,,G100000837276,100.0
E100000135741,,G100000814700,100.0
E100000135003,,G100000836537,100.0
E100000134931,,G100000808427,100.0
E100000135088,,G100000837278,100.0
E100000135088,,G100000837279,100.0
E100000135088,,G100000837280,100.0
E100000135088,,G100000837281,100.0
E100000135088,,G100000837282,100.0
E100000135001,,G100000836451,100.0
E100000136837,,G100000801276,
E100000001305,,G100000809429,100.0
E100000135083,,G100000837216,100.0
E100000135083,,G100000837217,100.0
E100000136685,,G100000821077,100.0
E100000135083,,G100000837219,100.0
E100000135083,,G100000837220,100.0
E100000135083,,G100000837221,100.0
E100000135083,,G100000837222,100.0
E100000135083,,G100000837223,100.0
E100000135083,,G100000837224,100.0
E100000135083,,G100000837183,100.0
E100000135083,,G100000837184,100.0
E100000135083,,G100000837185,100.0
E100000137290,,G100000806371,100.0
E100000151571,,G100000808769,100.0
E100000133475,,G100000807503,100.0
E100000133475,,G100000807504,100.0
E100000135001,,G100000836519,100.0
E100000134931,,G100000808428,100.0
E100000134931,,G100000808429,100.0
E100000134931,,G100000808430,100.0
E100000134931,,G100000808431,100.0
E100000135849,,G100000805808,
E100000135148,,G100000837480,100.0
E100000135084,,G100000808951,100.0
E100000135911,,G100000815350,100.0
E100000134163,,G100000833267,100.0
E100000135786,,G100000838335,100.0
E100000136627,,G100000806549,100.0
E100000133871,,G100000800150,
E100000135084,,G100000808952,100.0
E100000135786,,G100000806175,100.0
E100000134277,,G100000811443,
E100000134900,,G100000808134,100.0
E100000135290,,G100000837684,100.0
E100000134764,,G100000801375,100.0
E100000001305,,G100000838428,100.0
E100000002939,,G100000838212,100.0
E100000135929,,G100000816298,100.0
E100000136499,,G100000818361,100.0
E100000133134,,G100000801779,100.0
E100000134931,,G100000808423,100.0
E100000135061,,G100000836960,100.0
E100000134879,,G100000836842,100.0
E100000000360,,G100000804560,100.0
E100000137449,,G100000800035,100.0
E100000135786,,G100000806176,100.0
E100000134876,,G100000808866,100.0
E100000133272,,G100000825583,100.0
E100000134149,,G100000800796,100.0
E100000134900,,G100000808135,100.0
E100000149179,,G100000807115,100.0
E100000135138,,G100000837468,100.0
E100000001267,,G100000805375,100.0
E100000137315,,G100000806363,
E100000000387,,G100000804692,20.0
E100000134914,,G100000835878,100.0
E100000135786,,G100000806177,100.0
E100000134149,,G100000800475,100.0
E100000135863,,G100000838587,100.0
E100000004108,L100000405656,,100.0
E100000001753,,G100000809662,1.0
E100000002939,,G100000805116,100.0
E100000133667,,G100000800272,
E100000134910,,G100000809664,33.0
E100000135084,,G100000808950,100.0
E100000136780,,G100000826113,
E100000135649,,G100000805843,100.0
E100000135786,,G100000805643,100.0
E100000136698,,G100000820856,75.0
E100000137228,,G100000807517,100.0
E100000134356,,G100000801164,100.0
E100000134982,,G100000808592,100.0
E100000000382,,G100000805821,100.0
E100000135801,,G100000816064,100.0
E100000134870,,G100000809993,100.0
E100000136944,,G100000827436,100.0
E100000135195,,G100000837527,100.0
E100000135001,,G100000836465,100.0
E100000135645,,G100000814431,100.0
E100000149847,,G100000808279,
E100000150242,,G100000836105,100.0
E100000001242,,G100000838700,20.0
E100000133845,,G100000800239,
E100000149893,,G100000808040,33.0
E100000000785,,G100000801226,100.0
E100000002875,,G100000808713,
E100000135085,,G100000808119,100.0
E100000149202,,G100000827883,100.0
E100000135086,,G100000810011,100.0
E100000135497,,G100000838748,100.0
E100000133927,,G100000827993,100.0
E100000136596,,G100000806974,100.0
E100000135801,,G100000815632,100.0
E100001001026,,G100000808403,100.0
E100000134190,,G100000833403,100.0
E100000000382,,G100000810784,100.0
E100000149719,,G100000828932,100.0
E100000000964,,G100000806269,100.0
E100000135705,,G100000838281,
E100000134944,,G100000810013,100.0
E100000134984,,G100000836338,100.0
E100000134900,,G100000808133,100.0
E100000135786,,G100000838334,100.0
E100000001705,,G100000805629,
E100000134912,,G100000808042,33.0
E100000001753,,G100000808045,1.0
E100000134103,,G100000801307,
E100000135860,,G100000806123,
E100000135071,,G100000837137,100.0
E100000134869,,G100000809207,100.0
E100000134869,,G100000809209,100.0
E100000134869,,G100000809210,100.0
E100000134869,,G100000809211,100.0
E100001011068,,G100000801180,60.0
E100000134869,,G100000809213,100.0
E100000133255,,G100000825685,100.0
E100000001753,,G100000828289,1.0
E100000135033,,G100000808790,100.0
E100000135287,,G100000810304,100.0
E100000155903,,G100000800790,
E100000133343,,G100000807631,100.0
E100000134910,,G100000836899,100.0
E100000135064,,G100000837065,100.0
E100000135064,,G100000837066,100.0
E100000135064,,G100000837068,100.0
E100000135064,,G100000837069,100.0
E100000135064,,G100000837071,100.0
E100000135064,,G100000837073,100.0
E100000135073,,G100000837150,100.0
E100000135064,,G100000837074,100.0
E100000135064,,G100000837062,100.0
E100000134869,,G100000809205,100.0
E100000137161,,G100000807196,
E100000136248,,G100000817050,100.0
E100000135266,,G100000837619,100.0
E100000137284,,G100000830975,100.0
E100000135098,,G100000837351,100.0
E100000135521,,G100000808949,100.0
E100000000382,,G100000810096,100.0
E100000133261,,G100000807920,100.0
E100000136071,,G100000816089,25.0
E100000136563,,G100000818660,100.0
E100000133263,,G100000807516,51.0
E100000001926,,G100000800717,100.0
E100000135086,,G100000810012,100.0
E100000133126,,G100000808202,30.0
E100000179848,,G100000921988,67.0
E100000134845,,G100000801774,100.0
E100000135072,,G100000837148,100.0
E100000180966,,G100000922837,100.0
E100000133227,,G100000801653,100.0
E100000137446,,G100000811519,100.0
E100000001194,,G100000805911,100.0
E100000135085,,G100000809268,100.0
E100000135085,,G100000809269,100.0
E100000135085,,G100000809270,100.0
E100000134011,,G100000814244,100.0
E100000134931,,G100000836733,100.0
E100000180553,,G100000902132,100.0
E100000134767,,G100000811082,
E100000133580,,G100000814086,100.0
E100000135288,,G100000808016,100.0
E100000135027,,G100000809186,100.0
E100000134207,,G100000800903,100.0
E100000135288,,G100000810107,100.0
E100000135619,,G100000805404,100.0
E100000186212,,G100000500197,100.0
E100000133121,,G100000811423,100.0
E100000133500,,G100000837578,100.0
E100000133883,,G100000800201,
E100000134879,,G100000835686,100.0
E100000135385,,G100000808647,100.0
E100000134736,,G100000835405,100.0
E100000137431,,G100000806445,
E100000134904,,G100000809044,100.0
E100000135712,,G100000805152,100.0
E100000186212,,G100000500234,100.0
E100000133485,,G100000807251,100.0
E100000134259,,G100000811205,100.0
E100000002097,,G100000807177,100.0
E100000135013,,G100000808211,70.0
E100000135055,,G100000808890,100.0
E100000134923,,G100000835950,100.0
E100000134290,,G100000834057,100.0
E100000135742,,G100000838939,100.0
E100000135600,,G100000810705,100.0
E100000135732,,G100000814668,100.0
E100000134157,,G100000800844,100.0
E100000133134,,G100000801717,100.0
E100000133647,,G100000831130,
E100001010927,,G100000806947,100.0
E100000133867,,G100000814185,100.0
E100000137371,,G100000806383,
E100000179632,,G100000801402,100.0
E100000137288,,G100000806282,
E100000151195,,G100000901492,
E100000134972,,G100000836269,100.0
E100000137140,,G100000830004,100.0
E100000136793,,G100000806608,100.0
E100000136117,,G100000816408,49.0
E100000179849,,G100000921988,33.0
E100000135266,,G100000837799,100.0
E100000000975,,G100000838104,100.0
E100000134323,,G100000834166,100.0
E100000134256,,G100000800725,100.0
E100000136408,,G100000817967,76.0
E100000136710,,G100000830978,50.0
E100000133528,,G100000823591,100.0
E100000134060,,G100000831349,100.0
E100000001184,,G100000805692,51.0
E100000001753,,G100000827651,1.0
E100000136111,,G100000805257,100.0
E100000135340,,G100000808194,100.0
E100000000940,,G100000805205,100.0
E100000137486,,G100000838809,100.0
E100000152851,,G100000908239,100.0
E100000134476,,G100000801217,9.0
E100000135016,,G100000836600,100.0
E100000135017,,G100000809116,100.0
E100000135501,,G100000807792,100.0
E100000001092,,G100000808057,100.0
E100000133616,,G100000800053,
E100000133592,,G100000804621,30.0
E100000001267,,G100000806003,100.0
E100000134475,,G100000801217,40.0
E100000135929,,G100000816399,100.0
E100000135619,,G100000810797,100.0
E100000131219,,G100000833536,100.0
E100000133933,,G100000800424,
E100000136196,,G100000838722,100.0
E100000149990,,G100000910320,100.0
E100000134659,,G100000804739,60.0
E100000002086,L100000103315,,100.0
E100000134161,,G100000800599,100.0
E100000149179,,G100000807116,100.0
E100000135068,,G100000808942,100.0
E100000135562,,G100000838223,100.0
E100000137206,,G100000829132,50.0
E100001001130,,G100000806356,
E100000135077,,G100000808489,100.0
E100000135641,,G100000805623,100.0
E100000133376,,G100000807828,100.0
E100000137027,,G100000827493,
E100000135978,,G100000815689,100.0
E100000155903,,G100000800789,
E100000135068,,G100000808933,100.0
E100000001092,,G100000808058,100.0
E100000135651,,G100000815471,100.0
E100000180272,,G100001003833,100.0
E100000000769,,G100000800419,18.0
E100000134951,,G100000808577,100.0
E100000134944,,G100000835974,100.0
E100000135222,,G100000805477,100.0
E100000179848,,G100000921989,67.0
E100000134951,,G100000808573,100.0
E100000135161,,G100000837491,100.0
E100000137066,,G100000828265,100.0
E100000134940,,G100000809974,100.0
E100000133512,,G100000800420,42.0
E100000133959,,G100000800420,35.0
E100000133991,,G100000800420,5.0
E100000000769,,G100000800420,18.0
E100000138790,,G100000804935,100.0
E100000136630,,G100000806581,100.0
E100000136064,,G100000805948,
E100000134891,,G100000835742,100.0
E100000133920,,G100000800424,
E100000135801,,G100000816478,100.0
E100000001092,,G100000808059,100.0
E100000134149,,G100000833532,100.0
E100000134951,,G100000808572,100.0
E100000135899,,G100000815294,100.0
E100000133959,,G100000800419,35.0
E100000133991,,G100000800419,5.0
E100000136795,,G100000807746,100.0
E100000135068,,G100000808934,100.0
E100000135068,,G100000808935,100.0
E100000135068,,G100000808938,100.0
E100000134545,,G100000801484,100.0
E100000134897,,G100000836063,100.0
E100000179849,,G100000921989,33.0
E100000133934,,G100000800424,
E100000133923,,G100000800424,
E100000134369,,G100000801194,
E100000135523,,G100000808982,100.0
E100000135077,,G100000808490,100.0
E100000000660,,G100000808629,
E100000133214,,G100000801010,
E100000134043,,G100000808353,100.0
E100000001267,,G100000810594,100.0
E100000133126,,G100000805510,
E100000151571,,G100000805949,100.0
E100000135604,,G100000815525,100.0
E100000134021,,G100000831323,
E100000135443,,G100000809129,
E100000137027,,G100000827494,
E100000004082,,G100000805503,
E100000004082,,G100000805498,51.0
E100000134434,,G100000834563,100.0
E100000135672,,G100000804767,100.0
E100000134837,,G100000801749,
E100000135077,,G100000808486,100.0
E100000157362,,G100000830504,100.0
E100000157222,,G100000804391,100.0
E100000000576,,G100000410768,
E100000150822,,G100000908209,
E100000157220,,G100000802938,100.0
E100001011297,L100000104293,,100.0
E100000155828,,G100000830439,90.0
E100000134316,,G100000804679,100.0
E100001011298,,G100000102881,100.0
E100000157362,,G100000830506,100.0
E100000157230,,G100000813132,51.0
E100000157037,,G100000802917,100.0
E100000179757,,G100000922176,100.0
E100000155726,,G100000803741,32.0
E100000156589,,G100000803742,68.0
E100000134948,,G100000809784,100.0
E100000001753,,G100000922697,1.43
E100000157234,,G100000803740,80.0
E100000150051,,G100000913924,100.0
E100000157226,,G100000813128,100.0
E100000133387,,G100000807398,100.0
E100000157411,,G100000804203,51.0
E100000157231,,G100000813132,49.0
E100000003318,L100000101871,,100.0
E100000156053,,G100000813124,100.0
E100000156465,,G100000830510,100.0
E100000157412,,G100000804203,49.0
E100000157410,,G100000830507,100.0
E100000156053,,G100000813122,100.0
E100000157233,,G100000804387,100.0
E100000156317,,G100000830437,34.0
E100000155842,,G100000830508,100.0
E100000157225,,G100000804396,100.0
E100000133976,,G100000809032,100.0
E100000151253,,G100000914717,
E100000001458,L100000407816,,100.0
E100000156589,,G100000803741,68.0
E100000156457,,G100000905479,100.0
E100000157218,,G100000813121,80.0
E100000133121,,G100000801516,100.0
E100000137422,,G100000806321,
E100000155617,,G100000813126,100.0
E100000134931,,G100000836019,100.0
E100000136505,,G100000818375,100.0
E100000151894,,G100000912836,100.0
E100000002053,,G100000919084,100.0
E100000157415,,G100000804207,30.0
E100000137301,,G100000806321,
E100000001474,,G100001000036,100.0
E100000157219,,G100000813121,20.0
E100000156094,,G100000804372,100.0
E100000154630,,G100000918365,
E100000157362,,G100000830502,100.0
E100000000573,L100001000154,,
E100000134874,,G100000810017,100.0
E100000150272,,G100000907474,100.0
E100000157224,,G100000813125,100.0
E100000157232,,G100000830439,10.0
E100000152515,,G100000917870,100.0
E100000134776,,G100000801089,100.0
E100000152511,,G100000910685,100.0
E100000135295,,G100000809024,100.0
E100000000433,,G100000806275,100.0
E100000157037,,G100000802916,100.0
E100000154630,,G100000918364,
E100000135002,,G100000808695,100.0
E100000155617,,G100000813127,100.0
E100000157222,,G100000804392,100.0
E100000157228,,G100000813130,100.0
E100000004389,L100000406540,,100.0
E100000136777,,G100000912732,100.0
E100000157362,,G100000830503,100.0
E100000134982,,G100000806794,100.0
E100000157037,,G100000802915,100.0
E100000157414,,G100000804207,70.0
E100000136944,,G100000827411,100.0
E100000135183,,G100000805392,49.0
E100000151257,,G100000914717,
E100000157362,,G100000830505,100.0
E100000157223,,G100000804389,100.0
E100000157360,,G100000830509,70.0
E100000151258,,G100000914717,
E100000133882,,G100000809292,
E100000157227,,G100000813129,100.0
E100000152920,,G100000908209,
E100000154630,,G100000918366,100.0
E100000154630,,G100000918367,
E100001000016,L100001000016,,
E100000134787,,G100000801469,100.0
E100000157221,,G100000830438,100.0
E100000151253,,G100000912593,100.0
E100000134776,,G100000801090,100.0
E100000134776,,G100000801091,100.0
E100000157413,,G100000804170,100.0
E100000157229,,G100000813131,100.0
E100000180566,,G100000830511,100.0
E100000157420,,G100000830512,100.0
E100000157422,,G100000804187,100.0
E100000157434,,G100000804222,49.0
E100000155875,,G100000804222,51.0
E100001001222,,G100000101680,25.33
E100000000475,,G100000916438,100.0
E100000156908,,G100000802985,100.0
E100000155602,,G100000811523,40.0
E100000136672,L100001000166,,100.0
E100000155630,,G100000813243,100.0
E100000155635,,G100000813237,100.0
E100000157378,,G100000832213,
E100000157378,,G100000813245,49.0
E100001011306,L100001000156,,100.0
E100000136672,L100001000169,,
E100000157377,,G100000832214,
E100000157378,,G100000832214,
E100000157428,,G100000813239,100.0
E100000157360,,G100000804205,49.0
E100000155600,,G100000811521,49.0
E100000136672,L100001000157,,100.0
E100000121645,,G100000101757,100.0
E100000121644,,G100000101754,100.0
E100000121644,,G100000101755,100.0
E100000121643,,G100000101752,100.0
E100000157421,,G100000804210,100.0
E100000157335,,G100000804206,100.0
E100000156430,,G100000830518,100.0
E100000155970,,G100000830520,100.0
E100000155635,,G100000830519,100.0
E100000136447,,G100000839045,100.0
E100000122182,,G100000114270,100.0
E100000157433,,G100000813247,100.0
E100000157423,,G100000830514,5.0
E100000155635,,G100000813238,100.0
E100000155603,,G100000811526,100.0
E100001011302,L100001000155,,100.0
E100000156657,,G100000804183,100.0
E100000155701,,G100000804198,100.0
E100000157378,,G100000813244,49.0
E100000155857,,G100000813248,100.0
E100000157360,,G100000830513,100.0
E100000157429,,G100000813240,100.0
E100000157377,,G100000832213,
E100000152514,,G100000917583,100.0
E100000121643,,G100000114702,100.0
E100000136677,,G100000807129,
E100001011307,L100000104262,,100.0
E100000157420,,G100000830521,50.0
E100000157362,,G100000832212,100.0
E100000136672,L100001000164,,100.0
E100000155599,,G100000811521,51.0
E100000157419,,G100000813235,100.0
E100000157438,,G100000830522,
E100000150293,,G100000908768,100.0
E100000157377,,G100000813244,51.0
E100000001242,,G100000909570,100.0
E100000158286,,G100000832534,100.0
E100000157437,,G100000830522,
E100001000143,,G100000914824,100.0
E100000155600,,G100000804205,51.0
E100000157424,,G100000830514,5.0
E100000157425,,G100000830515,100.0
E100000136672,L100001000161,,100.0
E100000155603,,G100000811524,100.0
E100000136672,L100001000170,,100.0
E100000000217,,G100000813241,100.0
E100000155601,,G100000811523,60.0
E100000155635,,G100000813234,100.0
E100000157427,,G100000830516,
E100000157426,,G100000830517,
E100000157427,,G100000830517,
E100000155599,,G100000811522,51.0
E100000155600,,G100000811522,49.0
E100000157431,,G100000830521,50.0
E100000157418,,G100000813233,100.0
E100000157426,,G100000830516,
E100000157380,,G100000830514,90.0
E100000157432,,G100000813246,100.0
E100001001318,,G100000101680,8.0
E100000122182,,G100000114269,100.0
E100000155603,,G100000811525,100.0
E100000157357,,G100000802984,100.0
E100000136447,,G100000839046,100.0
E100000136447,,G100000839047,100.0
E100000156908,,G100000804211,100.0
E100000157436,,G100000804189,100.0
E100000151660,,G100000914462,100.0
E100000151746,,G100000924223,100.0
E100000157377,,G100000813245,51.0
E100000149648,,G100000918816,50.0
E100000136672,L100001000160,,100.0
E100000155725,,G100000804197,100.0
E100000150293,,G100000921339,100.0
E100000157430,,G100000813242,100.0
E100000156659,,G100000804208,49.0
E100000150716,,G100000811533,51.0
E100000152483,,G100000919201,
E100000155631,,G100000811540,100.0
E100000155629,,G100000830156,100.0
E100000155636,,G100000802962,90.0
E100000155611,,G100000802954,5.0
E100000155604,,G100000811529,100.0
E100000155625,,G100000804519,10.0
E100000155610,,G100000802961,90.0
E100000155624,,G100000804519,90.0
E100000155626,,G100000811543,100.0
E100000155620,,G100000811531,100.0
E100000155666,,G100000802975,100.0
E100000155630,,G100000811539,100.0
E100000155609,,G100000802965,100.0
E100000155606,,G100000804472,100.0
E100000155608,,G100000830155,100.0
E100000155609,,G100000804532,100.0
E100000155669,,G100000811565,20.0
E100000155647,,G100000811553,100.0
E100000155635,,G100000811554,100.0
E100000155654,,G100000811558,100.0
E100000150716,,G100000802953,100.0
E100000155657,,G100000804504,100.0
E100000155632,,G100000811541,100.0
E100000155663,,G100000811564,100.0
E100000001753,,G100000811537,23.0
E100000155609,,G100000804489,100.0
E100000155633,,G100000802078,100.0
E100000155620,,G100000811536,100.0
E100000155635,,G100000811545,100.0
E100000155659,,G100000804479,20.0
E100000155605,,G100000802956,100.0
E100000155655,,G100000811560,100.0
E100000001753,,G100000802961,5.0
E100000155605,,G100000802949,100.0
E100000155637,,G100000811546,100.0
E100000155665,,G100000804147,100.0
E100000155653,,G100000811557,20.0
E100000155644,,G100000811549,100.0
E100000155660,,G100000831370,100.0
E100000155661,,G100000811562,100.0
E100000155649,,G100000811555,100.0
E100000155662,,G100000811563,100.0
E100000155620,,G100000830159,100.0
E100000155643,,G100000811548,100.0
E100000150716,,G100000811534,51.0
E100000155651,,G100000804156,100.0
E100000155616,,G100000802957,100.0
E100000155633,,G100000802951,100.0
E100000155614,,G100000802968,18.0
E100000155606,,G100000804473,100.0
E100000155635,,G100000811552,100.0
E100000155626,,G100000804513,100.0
E100000155613,,G100000802968,82.0
E100000155646,,G100000811551,100.0
E100000155624,,G100000804497,
E100000155667,,G100000802969,100.0
E100000155640,,G100000804162,100.0
E100000155625,,G100000804193,10.0
E100000001753,,G100000802954,5.0
E100000155607,,G100000804495,100.0
E100000155667,,G100000802970,100.0
E100000155668,,G100000811565,32.0
E100000155636,,G100000804193,90.0
E100000155648,,G100000804503,20.0
E100000155626,,G100000811535,100.0
E100000155665,,G100000804146,100.0
E100000155603,,G100000811528,100.0
E100000155615,,G100000802954,90.0
E100000155627,,G100000811537,77.0
E100000155645,,G100000811550,49.0
E100000155609,,G100000802966,100.0
E100000155619,,G100000811530,100.0
E100000155639,,G100000802976,100.0
E100000155652,,G100000811557,80.0
E100000155670,,G100000811565,20.0
E100000155617,,G100000804521,100.0
E100000155671,,G100000811565,10.0
E100000155620,,G100000811550,51.0
E100000155665,,G100000803641,100.0
E100000155624,,G100000804503,80.0
E100000155611,,G100000802961,5.0
E100000155680,,G100000811566,50.0
E100000155673,,G100000811566,50.0
E100000155607,,G100000804498,100.0
E100000155605,,G100000802950,100.0
E100000155642,,G100000804511,100.0
E100000155650,,G100000802952,100.0
E100000155658,,G100000804479,80.0
E100000155648,,G100000804497,
E100000155621,,G100000811532,100.0
E100000152484,,G100000919201,
E100000155711,,G100000802074,100.0
E100000155685,,G100000811571,100.0
E100000155701,,G100000804527,100.0
E100000155698,,G100000804529,100.0
E100000155676,,G100000804148,100.0
E100000155700,,G100000804481,100.0
E100000155681,,G100000804490,100.0
E100000155689,,G100000811573,
E100000155706,,G100000811585,100.0
E100000001753,,G100000811568,50.82
E100000155742,,G100000802079,100.0
E100000155711,,G100000804163,100.0
E100000155744,,G100000802082,100.0
E100000155718,,G100000804501,100.0
E100000155727,,G100000802059,100.0
E100000155713,,G100000804160,83.33
E100000000483,,G100000804149,100.0
E100000155695,,G100000804523,100.0
E100000155725,,G100000802050,100.0
E100000155720,,G100000830161,100.0
E100000155726,,G100000802055,100.0
E100000155626,,G100000811570,100.0
E100000181705,,G100000804477,100.0
E100000155618,,G100000802974,100.0
E100000155697,,G100000804525,100.0
E100000155679,,G100000802967,100.0
E100000155717,,G100000802973,100.0
E100000155654,,G100000804482,100.0
E100000155601,,G100000811588,100.0
E100000155725,,G100000802075,100.0
E100000155708,,G100000804520,100.0
E100000155617,,G100000802065,100.0
E100000155715,,G100000830160,100.0
E100000155734,,G100000802069,25.7
E100000155709,,G100000802963,100.0
E100000155688,,G100000811573,
E100000155687,,G100000811572,100.0
E100000155677,,G100000804509,100.0
E100000180653,,G100000811590,75.0
E100000155692,,G100000811580,100.0
E100000155606,,G100000804492,100.0
E100000155601,,G100000831372,100.0
E100000155712,,G100000804159,100.0
E100000155725,,G100000802051,100.0
E100000155714,,G100000804160,16.67
E100000155651,,G100000802060,100.0
E100000125903,,G100000811568,5.33
E100000155710,,G100000804485,100.0
E100000155731,,G100000802068,50.0
E100000155737,,G100000802067,100.0
E100000155726,,G100000802054,100.0
E100000155702,,G100000804528,100.0
E100000155736,,G100000802070,1.0
E100000155710,,G100000804471,100.0
E100000155723,,G100000811590,25.0
E100000155718,,G100000804502,100.0
E100000155691,,G100000811579,100.0
E100000155735,,G100000802070,99.0
E100000155690,,G100000811577,100.0
E100000155735,,G100000802071,99.0
E100000155736,,G100000802071,1.0
E100000155724,,G100000804161,100.0
E100000155716,,G100000802971,100.0
E100000155741,,G100000802080,100.0
E100000155709,,G100000802955,100.0
E100000155626,,G100000811576,100.0
E100000155654,,G100000804467,100.0
E100000155627,,G100000831373,100.0
E100000155733,,G100000802069,74.3
E100000155703,,G100000811582,100.0
E100000155696,,G100000804526,100.0
E100000181705,,G100000804484,100.0
E100000155693,,G100000811581,100.0
E100000155616,,G100000802052,100.0
E100000155626,,G100000811578,100.0
E100000181705,,G100000804518,100.0
E100000155730,,G100000802064,100.0
E100000155617,,G100000802053,100.0
E100000155724,,G100000804164,100.0
E100000155618,,G100000802058,100.0
E100000155738,,G100000802066,100.0
E100000155728,,G100000802061,100.0
E100000155699,,G100000804522,100.0
E100000155743,,G100000802081,100.0
E100000181705,,G100000804432,100.0
E100000155745,,G100000802056,100.0
E100000181705,,G100000811587,100.0
E100000155707,,G100000811586,100.0
E100000155694,,G100000804531,100.0
E100000155700,,G100000804488,100.0
E100000155704,,G100000811583,100.0
E100000155729,,G100000802062,100.0
E100000155732,,G100000802068,50.0
E100000155651,,G100000802964,100.0
E100000155654,,G100000811599,100.0
E100000155651,,G100000802960,100.0
E100000179912,,G100000928038,16.69
E100000155651,,G100000804150,100.0
E100000155782,,G100000804466,100.0
E100000155617,,G100000804097,100.0
E100000155651,,G100000802958,100.0
E100000155648,,G100000804515,10.0
E100000001753,,G100000811607,65.28
E100000155616,,G100000811609,100.0
E100000155773,,G100000811603,100.0
E100000155786,,G100000811613,100.0
E100000155778,,G100000831388,0.1
E100000155785,,G100000811612,100.0
E100000155784,,G100000804165,100.0
E100000155718,,G100000830164,100.0
E100000155609,,G100000802948,100.0
E100000000165,,G100000500980,100.0
E100000155780,,G100000811611,5.0
E100000155654,,G100000804534,60.0
E100000155756,,G100000804491,100.0
E100000155631,,G100000804095,100.0
E100000001753,,G100000811598,50.82
E100000155751,,G100000804152,100.0
E100000155657,,G100000804500,100.0
E100000155759,,G100000804534,20.0
E100000155609,,G100000804179,100.0
E100000155788,,G100000803101,100.0
E100000149719,,G100000909638,
E100000155765,,G100000804493,100.0
E100000155769,,G100000811602,100.0
E100000155601,,G100000831387,100.0
E100000155772,,G100000804512,100.0
E100000155771,,G100000804494,100.0
E100000155657,,G100000804508,100.0
E100000155649,,G100000811610,100.0
E100000155781,,G100000804507,100.0
E100000155758,,G100000804151,20.0
E100000155750,,G100000811592,100.0
E100000155752,,G100000804469,100.0
E100000155620,,G100000811593,100.0
E100000155782,,G100000804517,100.0
E100000155765,,G100000804157,100.0
E100000155760,,G100000804487,100.0
E100000155744,,G100000804514,100.0
E100000155755,,G100000811596,100.0
E100000155752,,G100000804468,100.0
