census_tract_2010_id,county_name,state_territory,percent_black_or_african_american_alone,percent_american_indian___alaska_native,percent_asian,percent_native_hawaiian_or_pacific,percent_two_or_more_races,percent_white,percent_hispanic_or_latino,percent_other_races,percent_age_under_10,percent_age_10_to_64,percent_age_over_64,total_threshold_criteria_exceeded,total_categories_exceeded,identified_as_disadvantaged_without_considering_neighbors,identified_as_disadvantaged_based_on_neighbors_and_relaxed_low_income_threshold_only,identified_as_disadvantaged,total_population,adjusted_percent_of_individuals_below_200pct_federal_poverty_line_percentile,adjusted_percent_of_individuals_below_200pct_federal_poverty_line,is_low_income,expected_agricultural_loss_rate_natural_hazards_risk_index,expected_building_loss_rate_natural_hazards_risk_index,expected_population_loss_rate_natural_hazards_risk_index,share_of_properties_at_risk_of_fire_in_30_years,energy_burden,housing_burden_percent,median_value_usd_of_owner-occupied_housing_units,share_of_the_tract's_land_area_that_is_covered_by_impervious_surface_or_cropland_as_a_percent,share_of_the_tract's_land_area_that_is_covered_by_impervious_surface_or_cropland_as_a_percent_percentile,does_the_tract_have_at_least_35_acres_in_it,current_asthma_among_adults_aged_greater_than_or_equal_to_18_years,diagnosed_diabetes_among_adults_aged_greater_than_or_equal_to_18_years,coronary_heart_disease_among_adults_aged_greater_than_or_equal_to_18_years,life_expectancy_years,unemployment_percent,percent_of_individuals_below_200pct_federal_poverty_line,percent_of_individuals_below_100pct_federal_poverty_line
6075012301,San Francisco County,California,0.08,0.0,0.33,0.0,0.01,0.3,0.28,0.08,0.06,0.75,0.18,12,7.0,True,False,True,2117.0,0.84,0.46,True,0.0,0.0003,0.0,0.0,1.0,60.0,,9546.0,99.0,False,930.0,1760.0,950.0,72.2,6.0,54.0,26.0
6075012302,San Francisco County,California,0.05,0.0,0.29,0.0,0.03,0.4,0.22,0.14,0.01,0.9,0.07,0,0.0,False,False,False,2713.0,0.35,0.15,False,0.0,0.0003,0.0,0.0,0.0,44.0,,9445.0,99.0,False,810.0,740.0,350.0,78.59,6.0,29.0,20.0
6075012401,San Francisco County,California,0.11,0.01,0.26,0.01,0.03,0.32,0.27,0.12,0.06,0.82,0.11,10,6.0,True,False,True,4667.0,0.82,0.43,True,0.0,0.0003,0.0,0.0,1.0,60.0,,9368.0,99.0,False,850.0,1210.0,560.0,77.09,2.0,47.0,21.0
6075012402,San Francisco County,California,0.08,0.0,0.31,0.01,0.05,0.33,0.21,0.07,0.04,0.84,0.11,0,0.0,False,False,False,4662.0,0.44,0.19,False,0.0,0.0003,0.0,0.0,0.0,40.0,868800.0,8896.0,98.0,True,800.0,910.0,470.0,73.7,6.0,33.0,18.0
6075012501,San Francisco County,California,0.09,0.01,0.33,0.0,0.05,0.23,0.27,0.18,0.08,0.7,0.21,11,7.0,True,False,True,4293.0,0.91,0.53,True,0.0,0.0003,0.0,0.0,1.0,53.0,656300.0,9271.0,99.0,False,910.0,1620.0,810.0,70.0,9.0,60.0,23.0
6075012502,San Francisco County,California,0.15,0.07,0.39,0.0,0.02,0.19,0.16,0.11,0.07,0.61,0.31,14,7.0,True,False,True,3674.0,0.92,0.55,True,0.0,0.0003,0.0,0.0,1.0,48.0,,9476.0,99.0,False,890.0,2150.0,1080.0,73.09,18.0,56.0,36.0
6075012601,San Francisco County,California,0.02,0.0,0.11,0.0,0.01,0.76,0.09,0.0,0.11,0.79,0.09,0,0.0,False,False,False,2516.0,0.17,0.06,False,0.0,0.0003,0.0,0.0,0.0,16.0,1765000.0,8648.0,97.0,True,790.0,409.0,250.0,82.7,1.0,8.0,2.0
6075012602,San Francisco County,California,0.0,0.0,0.17,0.0,0.02,0.75,0.03,0.01,0.07,0.8,0.12,0,0.0,False,False,False,2844.0,0.14,0.04,False,0.0,0.0003,0.0,0.0,0.0,20.0,2000001.0,3247.0,41.0,True,750.0,470.0,290.0,81.5,3.0,9.0,3.0
6075012700,San Francisco County,California,0.0,0.0,0.09,0.0,0.05,0.77,0.07,0.03,0.03,0.78,0.18,0,0.0,False,False,False,4092.0,0.15,0.05,False,0.0,0.0004,0.0,0.0,0.0,18.0,1977600.0,5719.0,76.0,True,770.0,459.0,270.0,81.9,3.0,7.0,3.0
6075012800,San Francisco County,California,0.0,0.0,0.08,0.0,0.01,0.78,0.11,0.0,0.11,0.76,0.11,0,0.0,False,False,False,4556.0,0.2,0.07,False,0.0,0.0003,0.0,0.0,0.0,17.0,2000001.0,8109.0,95.0,True,800.0,530.0,330.0,86.6,1.0,11.0,5.0
6075012901,San Francisco County,California,0.0,0.0,0.13,0.0,0.04,0.77,0.05,0.02,0.08,0.83,0.08,0,0.0,False,False,False,2783.0,0.07,0.01,False,0.0,0.0003,0.0,0.0,0.0,16.0,1229800.0,8649.0,97.0,True,770.0,370.0,200.0,82.6,4.0,5.0,3.0
6075012902,San Francisco County,California,0.02,0.0,0.09,0.0,0.03,0.79,0.06,0.01,0.02,0.82,0.15,0,0.0,False,False,False,3865.0,0.06,0.0,False,0.0,0.0003,0.0,0.0,0.0,18.0,2000001.0,7932.0,94.0,True,770.0,409.0,250.0,,1.0,7.0,4.0
6075013000,San Francisco County,California,0.0,0.0,0.08,0.0,0.03,0.83,0.05,0.0,0.03,0.86,0.1,0,0.0,False,False,False,4719.0,0.22,0.08,False,0.0,0.0003,0.0,0.0,0.0,10.0,2000001.0,8473.0,97.0,True,790.0,450.0,270.0,83.4,2.0,11.0,6.0
6075013101,San Francisco County,California,0.02,0.0,0.15,0.0,0.04,0.71,0.07,0.0,0.06,0.83,0.09,0,0.0,False,False,False,4061.0,0.02,0.0,False,0.0,0.0003,0.0,0.0,0.0,22.0,1176100.0,8862.0,98.0,True,770.0,459.0,250.0,82.7,3.0,7.0,3.0
6075013102,San Francisco County,California,0.0,0.0,0.19,0.0,0.06,0.65,0.07,0.02,0.06,0.79,0.13,0,0.0,False,False,False,3012.0,0.09,0.02,False,0.0,0.0003,0.0,0.0,0.0,19.0,1687500.0,6687.0,86.0,True,780.0,540.0,330.0,81.2,4.0,12.0,7.0
6075013200,San Francisco County,California,0.02,0.0,0.18,0.0,0.0,0.68,0.07,0.01,0.09,0.71,0.19,0,0.0,False,False,False,4292.0,0.09,0.02,False,0.0,0.0003,0.0,0.0,0.0,18.0,2000001.0,7514.0,92.0,True,750.0,570.0,350.0,87.0,5.0,5.0,3.0
6075013300,San Francisco County,California,0.01,0.0,0.13,0.0,0.06,0.72,0.07,0.03,0.12,0.67,0.19,0,0.0,False,False,False,4634.0,0.28,0.11,False,0.0,0.0003,0.0,0.0,0.0,12.0,2000001.0,7339.0,91.0,True,810.0,800.0,509.0,87.5,4.0,15.0,10.0
6075013400,San Francisco County,California,0.0,0.0,0.16,0.0,0.07,0.67,0.07,0.02,0.08,0.77,0.14,0,0.0,False,False,False,3742.0,0.02,0.0,False,0.0,0.0003,0.0,0.0,0.0,17.0,2000001.0,7106.0,89.0,True,790.0,470.0,270.0,82.5,1.0,4.0,2.0
6075013500,San Francisco County,California,0.02,0.0,0.22,0.0,0.05,0.62,0.05,0.01,0.08,0.74,0.17,0,0.0,False,False,False,2606.0,0.22,0.09,False,0.0,0.0003,0.0,0.0,0.0,18.0,1712800.0,8394.0,96.0,True,800.0,560.0,310.0,82.6,1.0,12.0,6.0
6075015100,San Francisco County,California,0.02,0.0,0.37,0.0,0.03,0.49,0.05,0.01,0.03,0.7,0.26,0,0.0,False,False,False,2624.0,0.17,0.06,False,0.0,0.0003,0.0,0.0,0.0,25.0,898800.0,9048.0,99.0,True,690.0,750.0,500.0,,1.0,11.0,5.0
6075015200,San Francisco County,California,0.04,0.0,0.24,0.0,0.04,0.57,0.09,0.04,0.07,0.71,0.21,0,0.0,False,False,False,4277.0,0.37,0.16,False,0.0,0.0003,0.0,0.0,0.0,29.0,1203100.0,8465.0,97.0,True,790.0,790.0,450.0,79.8,4.0,21.0,12.0
6075015300,San Francisco County,California,0.11,0.0,0.13,0.0,0.04,0.57,0.12,0.02,0.08,0.78,0.12,0,0.0,False,False,False,2289.0,0.09,0.02,False,0.0,0.0003,0.0,0.0,0.0,21.0,1122400.0,8241.0,96.0,True,800.0,580.0,310.0,80.5,3.0,8.0,5.0
6075015400,San Francisco County,California,0.0,0.0,0.23,0.0,0.06,0.64,0.05,0.01,0.1,0.77,0.11,0,0.0,False,False,False,5951.0,0.14,0.04,False,0.0,0.0003,0.0,0.0,0.0,20.0,2000001.0,8020.0,95.0,True,750.0,590.0,320.0,84.8,5.0,8.0,4.0
6075015500,San Francisco County,California,0.01,0.0,0.32,0.0,0.11,0.46,0.09,0.0,0.01,0.57,0.4,0,0.0,False,False,False,3551.0,0.44,0.19,False,0.0,0.0003,0.0,0.0,0.0,34.0,970400.0,8563.0,97.0,True,750.0,1030.0,610.0,79.7,1.0,23.0,10.0
6075015600,San Francisco County,California,0.02,0.0,0.36,0.0,0.09,0.38,0.14,0.01,0.07,0.75,0.17,0,0.0,False,False,False,3506.0,0.24,0.09,False,0.0,0.0003,0.0,0.0,1.0,28.0,1328100.0,7760.0,93.0,True,810.0,680.0,330.0,80.0,1.0,21.0,10.0
6075015700,San Francisco County,California,0.06,0.0,0.24,0.0,0.1,0.47,0.12,0.06,0.06,0.84,0.08,0,0.0,False,False,False,8904.0,0.02,0.0,False,0.0,0.0003,0.0,0.0,0.0,19.0,1186000.0,7515.0,92.0,True,869.0,500.0,250.0,87.3,9.0,18.0,8.0
6075015801,San Francisco County,California,0.26,0.0,0.2,0.0,0.06,0.4,0.06,0.01,0.13,0.68,0.18,0,0.0,False,False,False,3837.0,0.43,0.19,False,0.0,0.0003,0.0,0.0,0.0,27.0,1032900.0,7789.0,93.0,True,890.0,919.0,400.0,77.7,6.0,26.0,12.0
6075015802,San Francisco County,California,0.08,0.0,0.08,0.0,0.12,0.62,0.1,0.03,0.08,0.81,0.1,0,0.0,False,False,False,3412.0,0.27,0.11,False,0.0,0.0003,0.0,0.0,0.0,17.0,1089300.0,8507.0,97.0,True,830.0,530.0,260.0,77.8,4.0,17.0,9.0
6075015900,San Francisco County,California,0.07,0.05,0.41,0.0,0.05,0.3,0.12,0.05,0.03,0.78,0.18,0,0.0,False,False,False,4832.0,0.44,0.2,False,0.0,0.0003,0.0,0.0,0.0,34.0,741300.0,7712.0,93.0,True,760.0,860.0,440.0,81.09,3.0,27.0,12.0
6075016000,San Francisco County,California,0.09,0.0,0.26,0.0,0.07,0.5,0.07,0.02,0.01,0.72,0.25,0,0.0,False,False,False,2562.0,0.54,0.25,False,0.0,0.0003,0.0,0.0,0.0,33.0,709400.0,8455.0,96.0,True,760.0,980.0,520.0,81.3,2.0,30.0,16.0
6075016100,San Francisco County,California,0.35,0.0,0.26,0.0,0.07,0.2,0.1,0.07,0.04,0.71,0.23,8,6.0,True,False,True,5340.0,0.87,0.49,True,0.0,0.0003,0.0,0.0,1.0,42.0,570600.0,7210.0,90.0,True,1019.0,1610.0,819.0,,7.0,57.0,30.0
6075016200,San Francisco County,California,0.05,0.0,0.25,0.0,0.04,0.56,0.08,0.02,0.02,0.87,0.09,0,0.0,False,False,False,3278.0,0.34,0.14,False,0.0,0.0003,0.0,0.0,0.0,26.0,1278400.0,8806.0,98.0,True,760.0,640.0,330.0,76.0,2.0,19.0,8.0
6075016300,San Francisco County,California,0.09,0.0,0.12,0.0,0.08,0.58,0.13,0.07,0.08,0.82,0.08,0,0.0,False,False,False,4658.0,0.18,0.06,False,0.0,0.0003,0.0,0.0,0.0,12.0,1360400.0,8188.0,95.0,True,810.0,560.0,250.0,80.0,3.0,13.0,9.0
6075016400,San Francisco County,California,0.06,0.0,0.07,0.0,0.07,0.68,0.11,0.04,0.07,0.83,0.08,0,0.0,False,False,False,4008.0,0.08,0.01,False,0.0,0.0003,0.0,0.0,0.0,14.0,1109600.0,7226.0,90.0,True,780.0,470.0,240.0,78.4,1.0,7.0,4.0
6075016500,San Francisco County,California,0.05,0.0,0.11,0.0,0.06,0.69,0.07,0.03,0.06,0.79,0.13,0,0.0,False,False,False,5267.0,0.33,0.14,False,0.0,0.0003,0.0,0.0,0.0,22.0,1319300.0,8172.0,95.0,True,840.0,560.0,300.0,83.4,5.0,18.0,9.0
6075016600,San Francisco County,California,0.04,0.0,0.11,0.0,0.04,0.75,0.03,0.01,0.03,0.87,0.09,0,0.0,False,False,False,5691.0,0.13,0.04,False,0.0,0.0003,0.0,0.0,0.0,14.0,1626000.0,8166.0,95.0,True,800.0,420.0,210.0,82.1,1.0,13.0,8.0
6075016700,San Francisco County,California,0.06,0.0,0.1,0.0,0.04,0.66,0.12,0.02,0.06,0.87,0.05,0,0.0,False,False,False,5376.0,0.16,0.05,False,0.0,0.0003,0.0,0.0,0.0,17.0,1451600.0,5470.0,73.0,True,800.0,450.0,220.0,81.3,3.0,12.0,4.0
6075016801,San Francisco County,California,0.02,0.0,0.14,0.0,0.07,0.59,0.16,0.06,0.04,0.9,0.05,0,0.0,False,False,False,4145.0,0.29,0.12,False,0.0,0.0003,0.0,0.0,0.0,23.0,1084700.0,8473.0,97.0,True,810.0,509.0,250.0,79.4,1.0,17.0,9.0
6075016802,San Francisco County,California,0.09,0.0,0.2,0.0,0.04,0.49,0.17,0.07,0.06,0.83,0.1,0,0.0,False,False,False,3622.0,0.35,0.15,False,0.0,0.0003,0.0,0.0,0.0,21.0,912300.0,8804.0,98.0,True,830.0,590.0,290.0,81.3,3.0,19.0,10.0
6075016900,San Francisco County,California,0.05,0.01,0.17,0.0,0.05,0.62,0.1,0.02,0.07,0.84,0.07,0,0.0,False,False,False,3254.0,0.25,0.1,False,0.0,0.0003,0.0,0.0,0.0,18.0,1189100.0,7925.0,94.0,True,750.0,550.0,300.0,78.59,8.0,13.0,8.0
6075017000,San Francisco County,California,0.02,0.0,0.16,0.0,0.07,0.7,0.05,0.0,0.05,0.8,0.14,0,0.0,False,False,False,4287.0,0.06,0.0,False,0.0,0.0003,0.0,0.0,0.0,11.0,1236300.0,6189.0,81.0,True,700.0,600.0,370.0,82.9,1.0,5.0,3.0
6075017101,San Francisco County,California,0.04,0.0,0.11,0.0,0.05,0.76,0.02,0.0,0.11,0.77,0.1,0,0.0,False,False,False,4113.0,0.05,0.0,False,0.0,0.0003,0.0,0.0,0.0,13.0,1920800.0,7346.0,91.0,True,790.0,509.0,280.0,85.4,2.0,7.0,5.0
6075017102,San Francisco County,California,0.01,0.0,0.1,0.0,0.07,0.69,0.12,0.04,0.12,0.77,0.1,0,0.0,False,False,False,4095.0,0.2,0.07,False,0.0,0.0003,0.0,0.0,0.0,15.0,1559600.0,7417.0,91.0,True,819.0,500.0,260.0,79.0,3.0,15.0,6.0
6075017601,San Francisco County,California,0.1,0.01,0.39,0.0,0.06,0.23,0.2,0.1,0.07,0.82,0.1,0,0.0,False,False,False,10343.0,0.44,0.19,False,0.0,0.0003,0.0,0.0,0.0,37.0,603200.0,9428.0,99.0,True,780.0,1050.0,450.0,71.0,1.0,28.0,21.0
6075017700,San Francisco County,California,0.03,0.0,0.23,0.0,0.06,0.35,0.33,0.22,0.09,0.83,0.07,0,0.0,False,False,False,1915.0,0.25,0.1,False,0.0,0.0003,0.0,0.0,0.0,21.0,1035200.0,9434.0,99.0,True,740.0,620.0,270.0,,3.0,21.0,7.0
6075017801,San Francisco County,California,0.03,0.0,0.58,0.0,0.02,0.28,0.08,0.0,0.03,0.49,0.46,10,7.0,True,False,True,3891.0,0.81,0.42,True,0.0,0.0003,0.0,0.0,0.0,17.0,1006800.0,8952.0,98.0,True,740.0,2160.0,1190.0,83.4,2.0,48.0,27.0
6075017802,San Francisco County,California,0.08,0.0,0.35,0.01,0.04,0.33,0.18,0.11,0.05,0.87,0.06,0,0.0,False,False,False,6367.0,0.63,0.3,False,0.0,0.0003,0.0,0.0,0.0,39.0,1045300.0,9472.0,99.0,True,819.0,880.0,400.0,75.9,3.0,41.0,22.0
6075017902,San Francisco County,California,0.22,0.0,0.1,0.03,0.08,0.27,0.26,0.13,0.03,0.94,0.01,7,5.0,True,False,True,3008.0,0.85,0.47,True,0.0,0.0017,0.0,0.0,1.0,46.0,,143.0,2.0,True,1070.0,700.0,290.0,,15.0,66.0,49.0
6075018000,San Francisco County,California,0.11,0.01,0.22,0.0,0.08,0.46,0.11,0.05,0.05,0.89,0.05,0,0.0,False,False,False,3457.0,0.43,0.19,False,0.0,0.0003,0.0,0.0,0.0,16.0,1000700.0,9359.0,99.0,True,770.0,620.0,260.0,,6.0,26.0,17.0
6075020100,San Francisco County,California,0.09,0.0,0.21,0.0,0.07,0.32,0.33,0.14,0.04,0.84,0.11,8,6.0,True,False,True,6343.0,0.66,0.32,True,0.0,0.0003,0.0,0.0,0.0,41.0,835500.0,9344.0,99.0,True,790.0,950.0,409.0,75.7,5.0,37.0,18.0
6075020200,San Francisco County,California,0.06,0.03,0.17,0.0,0.07,0.53,0.13,0.05,0.04,0.83,0.11,0,0.0,False,False,False,6131.0,0.48,0.22,False,0.0,0.0003,0.0,0.0,0.0,28.0,1010900.0,8695.0,97.0,True,790.0,730.0,350.0,80.4,4.0,30.0,14.0
6075020300,San Francisco County,California,0.04,0.0,0.14,0.0,0.06,0.63,0.09,0.06,0.05,0.85,0.09,0,0.0,False,False,False,3548.0,0.23,0.09,False,0.0,0.0003,0.0,0.0,0.0,17.0,1063400.0,8398.0,96.0,True,740.0,540.0,280.0,81.5,1.0,15.0,8.0
6075020401,San Francisco County,California,0.02,0.0,0.15,0.0,0.06,0.69,0.07,0.01,0.03,0.86,0.1,0,0.0,False,False,False,3176.0,0.09,0.02,False,0.0,0.0003,0.0,0.0,0.0,15.0,1247700.0,7230.0,90.0,True,730.0,600.0,340.0,81.3,2.0,9.0,4.0
6075020402,San Francisco County,California,0.01,0.0,0.12,0.0,0.04,0.65,0.16,0.06,0.04,0.8,0.15,0,0.0,False,False,False,4564.0,0.17,0.06,False,0.0,0.0003,0.0,0.0,0.0,22.0,1327700.0,5781.0,77.0,True,710.0,620.0,330.0,81.5,1.0,14.0,4.0
6075020500,San Francisco County,California,0.01,0.0,0.14,0.0,0.02,0.74,0.06,0.02,0.08,0.8,0.11,0,0.0,False,False,False,3046.0,0.13,0.04,False,0.0,0.0003,0.0,0.0,0.0,19.0,1633100.0,7616.0,92.0,True,710.0,600.0,340.0,79.09,4.0,10.0,5.0
6075020600,San Francisco County,California,0.03,0.0,0.1,0.0,0.05,0.71,0.09,0.03,0.09,0.78,0.12,0,0.0,False,False,False,5191.0,0.1,0.02,False,0.0,0.0003,0.0,0.0,0.0,14.0,1569000.0,6884.0,88.0,True,730.0,580.0,320.0,81.5,2.0,9.0,5.0
6075020700,San Francisco County,California,0.01,0.0,0.1,0.0,0.09,0.59,0.22,0.09,0.07,0.81,0.11,0,0.0,False,False,False,4793.0,0.25,0.1,False,0.0,0.0003,0.0,0.0,0.0,16.0,1513200.0,8312.0,96.0,True,780.0,530.0,260.0,78.2,2.0,13.0,5.0
6075020800,San Francisco County,California,0.02,0.01,0.16,0.0,0.07,0.38,0.36,0.24,0.09,0.81,0.09,1,1.0,True,False,True,6458.0,0.36,0.15,False,0.0,0.0003,0.0,0.0,0.0,25.0,1001000.0,9166.0,99.0,True,750.0,710.0,290.0,80.09,1.0,24.0,10.0
6075020900,San Francisco County,California,0.02,0.0,0.13,0.0,0.04,0.42,0.39,0.18,0.06,0.82,0.1,1,1.0,True,False,True,4597.0,0.42,0.19,False,0.0,0.0003,0.0,0.0,0.0,26.0,1067200.0,8906.0,98.0,True,819.0,790.0,320.0,,2.0,25.0,16.0
6075021000,San Francisco County,California,0.02,0.0,0.12,0.0,0.09,0.59,0.19,0.07,0.09,0.78,0.11,0,0.0,False,False,False,4523.0,0.27,0.11,False,0.0,0.0003,0.0,0.0,0.0,17.0,1611100.0,8284.0,96.0,True,770.0,520.0,250.0,82.4,1.0,15.0,7.0
6075021100,San Francisco County,California,0.0,0.0,0.14,0.0,0.06,0.67,0.12,0.02,0.09,0.71,0.18,0,0.0,False,False,False,4080.0,0.08,0.01,False,0.0,0.0003,0.0,0.0,0.0,6.0,2000001.0,7417.0,91.0,True,780.0,540.0,300.0,81.5,3.0,8.0,4.0
6075021200,San Francisco County,California,0.01,0.0,0.09,0.0,0.11,0.69,0.09,0.01,0.12,0.72,0.14,0,0.0,False,False,False,3105.0,0.05,0.0,False,0.0,0.0003,0.0,0.0,0.0,14.0,1726100.0,7178.0,90.0,True,750.0,560.0,310.0,80.3,3.0,3.0,1.0
6075021300,San Francisco County,California,0.01,0.0,0.14,0.0,0.06,0.71,0.08,0.01,0.14,0.74,0.11,0,0.0,False,False,False,2590.0,0.11,0.03,False,0.0,0.0003,0.0,0.0,0.0,10.0,1567900.0,7172.0,90.0,True,760.0,540.0,300.0,84.0,1.0,8.0,2.0
6075021400,San Francisco County,California,0.0,0.0,0.16,0.0,0.03,0.69,0.1,0.0,0.1,0.76,0.12,0,0.0,False,False,False,3823.0,0.07,0.01,False,0.0,0.0003,0.0,0.0,0.0,13.0,1467500.0,7875.0,94.0,True,780.0,540.0,280.0,84.6,5.0,7.0,4.0
6075021500,San Francisco County,California,0.03,0.0,0.13,0.0,0.05,0.6,0.14,0.06,0.09,0.81,0.08,0,0.0,False,False,False,5674.0,0.19,0.07,False,0.0,0.0003,0.0,0.0,0.0,19.0,1517400.0,7713.0,93.0,True,780.0,550.0,270.0,82.1,3.0,11.0,5.0
6075021600,San Francisco County,California,0.04,0.0,0.17,0.0,0.08,0.6,0.11,0.05,0.04,0.77,0.18,0,0.0,False,False,False,4135.0,0.16,0.05,False,0.0,0.0003,0.0,0.0,0.0,13.0,1114000.0,6246.0,82.0,True,720.0,740.0,390.0,81.3,5.0,11.0,6.0
6075021700,San Francisco County,California,0.1,0.0,0.21,0.0,0.07,0.52,0.08,0.03,0.14,0.66,0.18,0,0.0,False,False,False,4556.0,0.17,0.06,False,0.0,0.0003,0.0,0.0,1.0,22.0,1347000.0,4327.0,57.0,True,770.0,910.0,459.0,83.3,4.0,13.0,8.0
6075021800,San Francisco County,California,0.03,0.0,0.11,0.0,0.06,0.65,0.15,0.05,0.14,0.71,0.14,0,0.0,False,False,False,4095.0,0.05,0.0,False,0.0,0.0003,0.0,0.0,1.0,13.0,1431300.0,6887.0,88.0,True,770.0,650.0,340.0,82.5,3.0,8.0,5.0
6075022600,San Francisco County,California,0.04,0.0,0.26,0.0,0.06,0.53,0.09,0.05,0.1,0.84,0.05,0,0.0,False,False,False,3213.0,0.09,0.02,False,0.0,0.0003,0.0,0.0,0.0,14.0,1111000.0,6346.0,83.0,True,740.0,390.0,180.0,,1.0,6.0,1.0
6075022702,San Francisco County,California,0.02,0.0,0.12,0.0,0.05,0.66,0.13,0.03,0.07,0.84,0.08,0,0.0,False,False,False,2298.0,0.02,0.0,False,0.0,0.0003,0.0,0.0,0.0,10.0,1387200.0,8348.0,96.0,True,750.0,540.0,280.0,82.8,1.0,7.0,6.0
6075022704,San Francisco County,California,0.0,0.0,0.19,0.0,0.11,0.62,0.06,0.0,0.09,0.79,0.11,0,0.0,False,False,False,3367.0,0.18,0.07,False,0.0,0.0003,0.0,0.0,0.0,12.0,1218200.0,7525.0,92.0,True,750.0,550.0,310.0,86.0,4.0,12.0,6.0
6075022801,San Francisco County,California,0.02,0.0,0.16,0.0,0.04,0.37,0.4,0.26,0.13,0.78,0.08,0,0.0,False,False,False,5769.0,0.39,0.17,False,0.0,0.0003,0.0,0.0,0.0,26.0,1096400.0,9202.0,99.0,True,819.0,700.0,290.0,,4.0,26.0,12.0
6075022802,San Francisco County,California,0.06,0.0,0.18,0.0,0.04,0.35,0.35,0.22,0.06,0.75,0.17,1,1.0,True,False,True,2438.0,0.48,0.22,False,0.0,0.0003,0.0,0.0,0.0,27.0,1037500.0,7888.0,94.0,True,869.0,1010.0,470.0,78.2,2.0,29.0,10.0
6075022803,San Francisco County,California,0.02,0.0,0.13,0.0,0.09,0.31,0.51,0.23,0.05,0.85,0.08,0,0.0,False,False,False,5224.0,0.32,0.14,False,0.0,0.0003,0.0,0.0,0.0,16.0,1208700.0,8270.0,96.0,True,800.0,730.0,300.0,81.9,5.0,22.0,7.0
6075022901,San Francisco County,California,0.02,0.0,0.07,0.0,0.05,0.32,0.55,0.41,0.11,0.82,0.05,1,1.0,True,False,True,4856.0,0.52,0.24,False,0.0,0.0003,0.0,0.0,0.0,36.0,1001200.0,8308.0,96.0,True,850.0,770.0,300.0,79.4,5.0,32.0,10.0
6075022902,San Francisco County,California,0.04,0.0,0.12,0.0,0.07,0.37,0.41,0.25,0.05,0.75,0.19,0,0.0,False,False,False,2483.0,0.33,0.14,False,0.0,0.0003,0.0,0.0,0.0,15.0,957400.0,8545.0,97.0,True,780.0,760.0,310.0,80.9,5.0,21.0,10.0
6075022903,San Francisco County,California,0.03,0.02,0.1,0.0,0.07,0.32,0.49,0.28,0.12,0.79,0.07,0,0.0,False,False,False,3240.0,0.32,0.14,False,0.0,0.0003,0.0,0.0,0.0,25.0,1006800.0,7930.0,94.0,True,770.0,750.0,300.0,80.09,1.0,23.0,7.0
6075023001,San Francisco County,California,0.11,0.0,0.74,0.0,0.03,0.04,0.07,0.03,0.09,0.74,0.15,1,1.0,True,False,True,5398.0,0.4,0.17,False,0.0,0.0003,0.0,0.0,1.0,32.0,731900.0,8241.0,96.0,True,770.0,1400.0,540.0,80.3,4.0,30.0,12.0
6075023003,San Francisco County,California,0.22,0.0,0.49,0.0,0.01,0.08,0.2,0.13,0.1,0.72,0.16,1,1.0,True,False,True,4084.0,0.33,0.14,False,0.0,0.0003,0.0,0.0,1.0,26.0,787100.0,7448.0,91.0,True,819.0,1220.0,480.0,79.0,3.0,24.0,8.0
6075023102,San Francisco County,California,0.53,0.0,0.13,0.08,0.02,0.05,0.2,0.15,0.15,0.73,0.11,6,5.0,True,False,True,4549.0,0.76,0.38,True,0.0,0.0003,0.0,0.0,2.0,40.0,721900.0,6408.0,84.0,True,1160.0,1460.0,550.0,74.7,11.0,48.0,29.0
6075023103,San Francisco County,California,0.52,0.0,0.11,0.06,0.09,0.03,0.22,0.11,0.25,0.68,0.05,8,6.0,True,False,True,2890.0,0.92,0.56,True,0.0,0.0003,0.0,0.0,3.0,57.0,606900.0,7075.0,89.0,True,1420.0,1520.0,580.0,,6.0,71.0,36.0
6075023200,San Francisco County,California,0.28,0.0,0.16,0.0,0.02,0.1,0.43,0.35,0.11,0.73,0.15,0,0.0,False,False,False,3972.0,0.46,0.2,False,0.0,0.0003,0.0,0.0,2.0,47.0,776800.0,8134.0,95.0,True,969.0,1220.0,470.0,74.9,6.0,27.0,13.0
6075023300,San Francisco County,California,0.14,0.0,0.53,0.0,0.0,0.06,0.24,0.21,0.11,0.71,0.17,1,1.0,True,False,True,3739.0,0.53,0.24,False,0.0,0.0003,0.0,0.0,1.0,49.0,714100.0,8378.0,96.0,True,760.0,1380.0,500.0,76.59,8.0,33.0,23.0
6075023400,San Francisco County,California,0.17,0.0,0.23,0.04,0.09,0.08,0.41,0.29,0.14,0.72,0.13,11,6.0,True,False,True,3661.0,0.65,0.31,True,0.0,0.0003,0.0,0.0,2.0,38.0,703600.0,7986.0,94.0,True,1030.0,1310.0,509.0,73.0,6.0,40.0,22.0
6075025100,San Francisco County,California,0.08,0.01,0.18,0.0,0.08,0.49,0.16,0.03,0.12,0.76,0.1,0,0.0,False,False,False,3473.0,0.14,0.04,False,0.0,0.0003,0.0,0.0,0.0,13.0,1419600.0,7145.0,90.0,True,770.0,740.0,350.0,84.1,1.0,12.0,6.0
6075025200,San Francisco County,California,0.01,0.0,0.1,0.0,0.04,0.61,0.22,0.1,0.13,0.74,0.11,0,0.0,False,False,False,5256.0,0.14,0.05,False,0.0,0.0003,0.0,0.0,1.0,19.0,1182800.0,6298.0,82.0,True,790.0,710.0,330.0,81.3,1.0,9.0,3.0
